order_id,order_status,delivery_person_id,created_at_eet,received_at_eet,started_at_eet,arrived_at_eet,delivered_at_eet,,,
6780371,completed,378607,10/1/2022 14:51,10/1/2022 15:24,10/1/2022 15:25,10/1/2022 15:36,10/1/2022 15:41,,,
6787106,completed,284968,10/1/2022 22:15,10/1/2022 22:18,10/1/2022 22:27,10/1/2022 22:36,10/1/2022 22:42,,,
6780842,completed,379265,10/1/2022 15:19,10/1/2022 16:02,10/1/2022 16:16,10/1/2022 16:21,10/1/2022 16:25,,,
6786937,completed,339073,10/1/2022 22:03,10/1/2022 22:14,10/1/2022 22:38,10/1/2022 22:42,10/1/2022 22:45,,,
6783140,completed,288406,10/1/2022 18:01,10/1/2022 18:06,10/1/2022 18:13,10/1/2022 18:35,10/1/2022 18:44,,,
6786236,completed,172327,10/1/2022 21:13,10/1/2022 21:29,10/1/2022 21:33,10/1/2022 21:51,10/1/2022 21:54,,,
6781390,completed,283470,10/1/2022 15:54,10/1/2022 16:20,10/1/2022 16:37,10/1/2022 16:42,10/1/2022 16:45,,,
6786410,completed,172327,10/1/2022 21:26,10/1/2022 21:35,10/1/2022 21:35,10/1/2022 21:42,10/1/2022 21:44,,,
6781500,completed,283470,10/1/2022 16:00,10/1/2022 16:20,10/1/2022 16:20,10/1/2022 16:30,10/1/2022 16:37,,,
6787120,completed,284968,10/1/2022 22:16,10/1/2022 22:25,10/1/2022 22:43,10/1/2022 22:55,10/1/2022 22:55,,,
6781340,completed,284968,10/1/2022 15:51,10/1/2022 16:10,10/1/2022 16:30,10/1/2022 16:41,10/1/2022 16:41,,,
6782497,completed,339073,10/1/2022 17:13,10/1/2022 17:23,10/1/2022 17:51,10/1/2022 17:56,10/1/2022 17:59,,,
6785832,completed,510805,10/1/2022 20:45,10/1/2022 21:00,10/1/2022 21:27,10/1/2022 21:28,10/1/2022 21:32,,,
6780720,completed,456708,10/1/2022 15:12,10/1/2022 15:49,10/1/2022 16:12,10/1/2022 16:16,10/1/2022 16:31,,,
6779759,completed,172327,10/1/2022 14:18,10/1/2022 14:44,10/1/2022 14:59,10/1/2022 15:05,10/1/2022 15:05,,,
6780418,completed,288406,10/1/2022 14:54,10/1/2022 15:45,10/1/2022 16:13,10/1/2022 16:14,10/1/2022 16:19,,,
6785514,completed,172327,10/1/2022 20:25,10/1/2022 20:38,10/1/2022 20:38,10/1/2022 20:48,10/1/2022 20:53,,,
6782427,completed,284968,10/1/2022 17:08,10/1/2022 17:19,10/1/2022 17:37,10/1/2022 17:37,10/1/2022 17:44,,,
6780722,completed,378607,10/1/2022 15:12,10/1/2022 15:24,10/1/2022 15:41,10/1/2022 15:44,10/1/2022 15:47,,,
6786553,completed,548195,10/1/2022 21:37,10/1/2022 21:59,10/1/2022 22:23,10/1/2022 22:26,10/1/2022 22:26,,,
6786578,completed,339073,10/1/2022 21:39,10/1/2022 21:58,10/1/2022 22:06,10/1/2022 22:30,10/1/2022 22:37,,,
6785712,completed,510805,10/1/2022 20:37,10/1/2022 20:51,10/1/2022 21:02,10/1/2022 21:16,10/1/2022 21:27,,,
6782641,completed,172327,10/1/2022 17:24,10/1/2022 17:34,10/1/2022 17:57,10/1/2022 18:04,10/1/2022 18:20,,,
6786819,completed,548195,10/1/2022 21:55,10/1/2022 22:00,10/1/2022 22:00,10/1/2022 22:12,10/1/2022 22:18,,,
6786187,completed,279462,10/1/2022 21:09,10/1/2022 21:27,10/1/2022 21:27,10/1/2022 21:39,10/1/2022 21:45,,,
6780948,completed,374082,10/1/2022 15:27,10/1/2022 15:49,10/1/2022 16:12,10/1/2022 16:19,10/1/2022 16:26,,,
6781232,completed,284968,10/1/2022 15:44,10/1/2022 16:09,10/1/2022 16:10,10/1/2022 16:22,10/1/2022 16:30,,,
6782004,completed,510173,10/1/2022 16:37,10/1/2022 16:44,10/1/2022 17:08,10/1/2022 17:12,10/1/2022 17:19,,,
6783244,completed,288406,10/1/2022 18:08,10/1/2022 18:13,10/1/2022 18:44,10/1/2022 18:44,10/1/2022 18:44,,,
6785108,completed,510173,10/1/2022 20:00,10/1/2022 20:06,10/1/2022 20:07,10/1/2022 20:17,10/1/2022 20:22,,,
6785187,completed,541682,10/1/2022 20:04,10/1/2022 20:28,10/1/2022 20:29,10/1/2022 20:39,10/1/2022 20:42,,,
6783981,completed,283470,10/1/2022 18:53,10/1/2022 19:01,10/1/2022 19:01,10/1/2022 19:17,10/1/2022 19:17,,,
6786368,completed,279462,10/1/2022 21:23,10/1/2022 21:27,10/1/2022 21:45,10/1/2022 21:47,10/1/2022 21:53,,,
6782001,completed,510173,10/1/2022 16:37,10/1/2022 16:52,10/1/2022 16:54,10/1/2022 17:04,10/1/2022 17:07,,,
6785406,completed,172327,10/1/2022 20:17,10/1/2022 20:38,10/1/2022 20:53,10/1/2022 20:57,10/1/2022 21:03,,,
6780301,completed,456708,10/1/2022 14:47,10/1/2022 15:49,10/1/2022 15:50,10/1/2022 16:05,10/1/2022 16:12,,,
6782614,completed,339073,10/1/2022 17:22,10/1/2022 17:28,10/1/2022 17:31,10/1/2022 17:45,10/1/2022 17:50,,,
6782560,completed,510805,10/1/2022 17:18,10/1/2022 19:40,10/1/2022 19:43,10/1/2022 19:55,10/1/2022 19:59,,,
6782503,completed,172327,10/1/2022 17:14,10/1/2022 17:33,10/1/2022 17:38,10/1/2022 17:46,10/1/2022 17:56,,,
6784876,completed,510173,10/1/2022 19:47,10/1/2022 20:03,10/1/2022 20:22,10/1/2022 20:30,10/1/2022 20:34,,,
6782896,completed,541682,10/1/2022 17:42,10/1/2022 17:51,10/1/2022 17:53,10/1/2022 18:04,10/1/2022 18:09,,,
6780710,completed,288406,10/1/2022 15:11,10/1/2022 15:44,10/1/2022 16:05,10/1/2022 16:08,10/1/2022 16:13,,,
6784397,completed,349775,10/1/2022 19:19,10/1/2022 19:37,10/1/2022 19:37,10/1/2022 19:38,10/1/2022 19:53,,,
6780795,completed,288406,10/1/2022 15:17,10/1/2022 15:45,10/1/2022 15:50,10/1/2022 15:55,10/1/2022 16:00,,,
6786031,completed,349775,10/1/2022 20:59,10/1/2022 21:19,10/1/2022 21:19,10/1/2022 21:31,10/1/2022 21:34,,,
6782153,completed,284968,10/1/2022 16:49,10/1/2022 17:12,10/1/2022 17:20,10/1/2022 17:33,10/1/2022 17:37,,,
6780794,completed,379265,10/1/2022 15:17,10/1/2022 16:01,10/1/2022 16:12,10/1/2022 16:12,10/1/2022 16:16,,,
6784610,completed,279462,10/1/2022 19:32,10/1/2022 19:48,10/1/2022 20:01,10/1/2022 20:07,10/1/2022 20:13,,,
6784132,completed,548195,10/1/2022 19:03,10/1/2022 19:17,10/1/2022 19:35,10/1/2022 19:45,10/1/2022 19:49,,,
6788004,completed,284968,10/1/2022 23:24,10/1/2022 23:32,10/1/2022 23:32,10/1/2022 23:44,10/1/2022 23:49,,,
6787540,completed,548195,10/1/2022 22:48,10/1/2022 22:57,10/1/2022 22:57,10/1/2022 23:23,10/1/2022 23:24,,,
6787577,completed,510173,10/1/2022 22:50,10/1/2022 23:13,10/1/2022 23:17,10/1/2022 23:30,10/1/2022 23:34,,,
6787770,completed,510173,10/1/2022 23:06,10/1/2022 23:14,10/1/2022 23:47,10/1/2022 23:53,10/1/2022 23:56,,,
6788231,completed,279462,10/1/2022 23:51,10/2/2022 0:08,10/2/2022 0:21,10/2/2022 0:27,10/2/2022 0:29,,,
6786850,completed,522572,10/1/2022 21:57,10/2/2022 4:34,10/2/2022 4:56,10/2/2022 5:02,10/2/2022 5:08,,,
6786136,completed,548195,10/1/2022 21:05,10/1/2022 22:57,10/1/2022 23:24,10/1/2022 23:36,10/1/2022 23:37,,,
6788109,completed,279462,10/1/2022 23:37,10/1/2022 23:54,10/2/2022 0:09,10/2/2022 0:18,10/2/2022 0:20,,,
6787626,completed,510173,10/1/2022 22:54,10/1/2022 23:15,10/1/2022 23:35,10/1/2022 23:42,10/1/2022 23:47,,,
6788021,completed,486430,10/1/2022 23:26,10/2/2022 8:03,10/2/2022 8:24,10/2/2022 8:30,10/2/2022 8:34,,,
6772276,completed,522572,10/1/2022 2:34,10/1/2022 2:48,10/1/2022 2:48,10/1/2022 3:05,10/1/2022 3:07,,,
6778790,completed,282743,10/1/2022 13:26,10/1/2022 13:45,10/1/2022 14:25,10/1/2022 14:34,10/1/2022 14:37,,,
6774554,completed,456708,10/1/2022 9:49,10/1/2022 10:05,10/1/2022 10:15,10/1/2022 10:23,10/1/2022 10:36,,,
6775798,completed,302299,10/1/2022 10:56,10/1/2022 11:12,10/1/2022 11:54,10/1/2022 11:55,10/1/2022 11:55,,,
6776597,completed,307589,10/1/2022 11:33,10/1/2022 11:57,10/1/2022 12:41,10/1/2022 12:53,10/1/2022 12:56,,,
6777259,completed,379265,10/1/2022 12:06,10/1/2022 12:24,10/1/2022 12:35,10/1/2022 12:36,10/1/2022 12:39,,,
6775922,completed,379265,10/1/2022 11:02,10/1/2022 11:29,10/1/2022 11:31,10/1/2022 12:16,10/1/2022 12:17,,,
6775705,completed,307589,10/1/2022 10:52,10/1/2022 11:21,10/1/2022 11:41,10/1/2022 11:54,10/1/2022 11:58,,,
6774528,completed,378607,10/1/2022 9:48,10/1/2022 9:58,10/1/2022 10:23,10/1/2022 10:27,10/1/2022 10:36,,,
6776408,completed,282743,10/1/2022 11:24,10/1/2022 11:35,10/1/2022 11:55,10/1/2022 11:55,10/1/2022 11:59,,,
6775337,completed,302299,10/1/2022 10:32,10/1/2022 11:12,10/1/2022 11:15,10/1/2022 11:36,10/1/2022 11:39,,,
6776543,completed,307589,10/1/2022 11:30,10/1/2022 11:57,10/1/2022 12:12,10/1/2022 12:28,10/1/2022 12:33,,,
6778725,completed,474484,10/1/2022 13:23,10/1/2022 13:37,10/1/2022 14:00,10/1/2022 14:00,10/1/2022 14:00,,,
6777183,completed,379265,10/1/2022 12:03,10/1/2022 12:24,10/1/2022 12:45,10/1/2022 12:51,10/1/2022 12:54,,,
6778427,completed,474484,10/1/2022 13:05,10/1/2022 13:37,10/1/2022 13:37,10/1/2022 13:59,10/1/2022 13:59,,,
6776164,completed,378607,10/1/2022 11:14,10/1/2022 11:30,10/1/2022 11:53,10/1/2022 11:53,10/1/2022 11:54,,,
6773119,completed,474484,10/1/2022 7:36,10/1/2022 7:56,10/1/2022 7:57,10/1/2022 8:07,10/1/2022 8:11,,,
6774559,completed,378607,10/1/2022 9:49,10/1/2022 10:00,10/1/2022 10:08,10/1/2022 10:17,10/1/2022 10:23,,,
6777640,completed,474484,10/1/2022 12:23,10/1/2022 13:03,10/1/2022 13:04,10/1/2022 13:15,10/1/2022 13:16,,,
6772304,completed,474484,10/1/2022 2:44,10/1/2022 7:49,10/1/2022 8:11,10/1/2022 8:15,10/1/2022 8:18,,,
6777281,completed,307589,10/1/2022 12:07,10/1/2022 12:19,10/1/2022 12:33,10/1/2022 12:36,10/1/2022 12:41,,,
6777493,completed,466737,10/1/2022 12:16,10/1/2022 12:36,10/1/2022 12:48,10/1/2022 12:57,10/1/2022 12:58,,,
6775672,completed,302299,10/1/2022 10:50,10/1/2022 11:21,10/1/2022 11:40,10/1/2022 11:49,10/1/2022 11:53,,,
6777549,completed,379265,10/1/2022 12:19,10/1/2022 12:27,10/1/2022 12:40,10/1/2022 12:43,10/1/2022 12:45,,,
6776449,completed,282743,10/1/2022 11:26,10/1/2022 11:46,10/1/2022 11:46,10/1/2022 11:53,10/1/2022 11:54,,,
6777753,completed,474484,10/1/2022 12:29,10/1/2022 13:01,10/1/2022 13:16,10/1/2022 13:23,10/1/2022 13:26,,,
6773981,completed,374082,10/1/2022 9:10,10/1/2022 9:39,10/1/2022 9:39,10/1/2022 9:49,10/1/2022 9:55,,,
6781377,completed,279462,10/1/2022 15:53,10/1/2022 16:09,10/1/2022 16:25,10/1/2022 16:31,10/1/2022 16:34,,,
6784148,completed,541682,10/1/2022 19:04,10/1/2022 19:30,10/1/2022 19:30,10/1/2022 19:41,10/1/2022 19:46,,,
6784759,completed,288406,10/1/2022 19:40,10/1/2022 20:06,10/1/2022 20:11,10/1/2022 20:21,10/1/2022 20:24,,,
6787121,completed,288406,10/1/2022 22:16,10/1/2022 22:24,10/1/2022 22:33,10/1/2022 22:38,10/1/2022 22:40,,,
6784589,completed,339073,10/1/2022 19:30,10/1/2022 20:04,10/1/2022 20:17,10/1/2022 20:24,10/1/2022 20:28,,,
6786963,completed,288406,10/1/2022 22:05,10/1/2022 22:23,10/1/2022 22:48,10/1/2022 22:51,10/1/2022 22:53,,,
6781620,completed,339073,10/1/2022 16:08,10/1/2022 16:35,10/1/2022 16:39,10/1/2022 16:39,10/1/2022 16:53,,,
6786450,completed,541682,10/1/2022 21:30,10/1/2022 21:54,10/1/2022 21:55,10/1/2022 22:03,10/1/2022 22:07,,,
6783787,completed,339073,10/1/2022 18:42,10/1/2022 18:55,10/1/2022 18:58,10/1/2022 19:15,10/1/2022 19:19,,,
6785477,completed,279462,10/1/2022 20:22,10/1/2022 20:44,10/1/2022 20:53,10/1/2022 20:57,10/1/2022 21:12,,,
6786792,completed,172327,10/1/2022 21:54,10/1/2022 22:19,10/1/2022 22:30,10/1/2022 22:36,10/1/2022 22:38,,,
6780147,completed,456708,10/1/2022 14:38,10/1/2022 14:54,10/1/2022 15:07,10/1/2022 15:15,10/1/2022 15:23,,,
6781185,completed,279462,10/1/2022 15:41,10/1/2022 16:09,10/1/2022 16:14,10/1/2022 16:21,10/1/2022 16:24,,,
6784704,completed,339073,10/1/2022 19:37,10/1/2022 20:04,10/1/2022 20:06,10/1/2022 20:14,10/1/2022 20:17,,,
6787312,completed,541682,10/1/2022 22:29,10/1/2022 22:39,10/1/2022 22:39,10/1/2022 22:48,10/1/2022 22:50,,,
6786659,completed,541682,10/1/2022 21:44,10/1/2022 21:54,10/1/2022 22:07,10/1/2022 22:14,10/1/2022 22:19,,,
6786827,completed,172327,10/1/2022 21:55,10/1/2022 22:21,10/1/2022 22:21,10/1/2022 22:28,10/1/2022 22:30,,,
6780428,completed,474484,10/1/2022 14:54,10/1/2022 15:44,10/1/2022 16:00,10/1/2022 16:15,10/1/2022 16:20,,,
6780317,completed,474484,10/1/2022 14:48,10/1/2022 15:43,10/1/2022 15:44,10/1/2022 15:58,10/1/2022 16:00,,,
6783311,completed,349775,10/1/2022 18:13,10/1/2022 18:18,10/1/2022 18:23,10/1/2022 18:32,10/1/2022 18:38,,,
6781196,completed,339073,10/1/2022 15:42,10/1/2022 16:35,10/1/2022 16:54,10/1/2022 16:59,10/1/2022 17:02,,,
6781538,completed,466737,10/1/2022 16:03,10/1/2022 16:10,10/1/2022 16:32,10/1/2022 16:35,10/1/2022 16:40,,,
6780164,completed,456708,10/1/2022 14:39,10/1/2022 14:52,10/1/2022 15:23,10/1/2022 15:28,10/1/2022 15:29,,,
6781428,completed,466737,10/1/2022 15:56,10/1/2022 16:12,10/1/2022 16:13,10/1/2022 16:26,10/1/2022 16:31,,,
6780220,completed,456708,10/1/2022 14:43,10/1/2022 14:53,10/1/2022 14:57,10/1/2022 15:02,10/1/2022 15:07,,,
6782390,completed,541682,10/1/2022 17:05,10/1/2022 17:19,10/1/2022 17:22,10/1/2022 17:29,10/1/2022 17:33,,,
6785332,completed,548195,10/1/2022 20:13,10/1/2022 20:33,10/1/2022 20:45,10/1/2022 20:52,10/1/2022 20:54,,,
6783478,completed,548195,10/1/2022 18:24,10/1/2022 18:35,10/1/2022 18:35,10/1/2022 18:54,10/1/2022 18:54,,,
6784282,completed,510173,10/1/2022 19:12,10/1/2022 19:28,10/1/2022 19:37,10/1/2022 19:42,10/1/2022 19:43,,,
6780203,completed,379265,10/1/2022 14:41,10/1/2022 15:14,10/1/2022 15:21,10/1/2022 15:27,10/1/2022 15:33,,,
6772223,not-received,291322,10/1/2022 2:17,10/1/2022 7:35,10/1/2022 7:35,10/1/2022 7:35,,,,
6788284,completed,339073,10/1/2022 23:56,10/2/2022 0:16,10/2/2022 0:21,10/2/2022 0:32,10/2/2022 0:36,,,
6787453,completed,283470,10/1/2022 22:40,10/1/2022 22:55,10/1/2022 23:09,10/1/2022 23:28,10/1/2022 23:34,,,
6788243,completed,521562,10/1/2022 23:53,10/2/2022 8:03,10/2/2022 8:30,10/2/2022 8:40,10/2/2022 8:44,,,
6787005,cancelled,339073,10/1/2022 22:08,10/1/2022 22:10,10/1/2022 22:46,,,,,
6772654,completed,522572,10/1/2022 6:39,10/1/2022 6:44,10/1/2022 6:44,10/1/2022 6:53,10/1/2022 6:56,,,
6771899,completed,152165,10/1/2022 0:46,10/1/2022 0:53,10/1/2022 0:53,10/1/2022 1:00,10/1/2022 1:11,,,
6772610,not-received,152165,10/1/2022 6:22,10/1/2022 6:42,10/1/2022 6:44,10/1/2022 6:59,,,,
6772457,completed,152165,10/1/2022 4:13,10/1/2022 4:15,10/1/2022 4:16,10/1/2022 4:21,10/1/2022 4:23,,,
6772837,not-received,291322,10/1/2022 7:18,10/1/2022 7:35,10/1/2022 7:38,10/1/2022 7:38,,,,
6779066,completed,374082,10/1/2022 13:41,10/1/2022 14:05,10/1/2022 14:06,10/1/2022 14:12,10/1/2022 14:16,,,
6775702,completed,307589,10/1/2022 10:52,10/1/2022 11:10,10/1/2022 11:30,10/1/2022 11:34,10/1/2022 11:41,,,
6775926,completed,378607,10/1/2022 11:03,10/1/2022 11:28,10/1/2022 12:00,10/1/2022 12:16,10/1/2022 12:19,,,
6773924,completed,466737,10/1/2022 9:05,10/1/2022 9:14,10/1/2022 9:36,10/1/2022 9:44,10/1/2022 9:49,,,
6776288,completed,379265,10/1/2022 11:19,10/1/2022 11:37,10/1/2022 11:58,10/1/2022 11:58,10/1/2022 11:58,,,
6773295,completed,378607,10/1/2022 8:03,10/1/2022 8:10,10/1/2022 8:22,10/1/2022 8:25,10/1/2022 8:29,,,
6777982,completed,307589,10/1/2022 12:43,10/1/2022 13:18,10/1/2022 13:59,10/1/2022 14:11,10/1/2022 14:18,,,
6774633,completed,302299,10/1/2022 9:54,10/1/2022 10:10,10/1/2022 10:11,10/1/2022 10:25,10/1/2022 10:34,,,
6771738,completed,291322,10/1/2022 0:21,10/1/2022 7:39,10/1/2022 7:51,10/1/2022 8:09,10/1/2022 8:09,,,
6776413,completed,374082,10/1/2022 11:24,10/1/2022 11:37,10/1/2022 12:04,10/1/2022 12:05,10/1/2022 12:11,,,
6776145,completed,374082,10/1/2022 11:13,10/1/2022 11:39,10/1/2022 12:11,10/1/2022 12:11,10/1/2022 12:17,,,
6777836,completed,466737,10/1/2022 12:33,10/1/2022 13:11,10/1/2022 13:27,10/1/2022 13:35,10/1/2022 13:41,,,
6773725,completed,374082,10/1/2022 8:46,10/1/2022 8:50,10/1/2022 8:52,10/1/2022 9:00,10/1/2022 9:07,,,
6772700,completed,522572,10/1/2022 6:57,10/1/2022 7:04,10/1/2022 7:15,10/1/2022 7:19,10/1/2022 7:22,,,
6779165,completed,302299,10/1/2022 13:46,10/1/2022 14:08,10/1/2022 14:09,10/1/2022 14:20,10/1/2022 14:40,,,
6777140,completed,282743,10/1/2022 12:01,10/1/2022 12:29,10/1/2022 12:38,10/1/2022 12:49,10/1/2022 12:49,,,
6777143,completed,282743,10/1/2022 12:01,10/1/2022 12:29,10/1/2022 12:29,10/1/2022 12:32,10/1/2022 12:38,,,
6774040,completed,466737,10/1/2022 9:14,10/1/2022 9:27,10/1/2022 9:50,10/1/2022 9:50,10/1/2022 9:56,,,
6779979,completed,374082,10/1/2022 14:29,10/1/2022 14:36,10/1/2022 14:50,10/1/2022 14:51,10/1/2022 14:52,,,
6774333,completed,456708,10/1/2022 9:36,10/1/2022 9:48,10/1/2022 9:48,10/1/2022 9:56,10/1/2022 10:00,,,
6775753,completed,282743,10/1/2022 10:54,10/1/2022 11:14,10/1/2022 11:14,10/1/2022 11:18,10/1/2022 11:20,,,
6779699,completed,466737,10/1/2022 14:14,10/1/2022 14:44,10/1/2022 14:44,10/1/2022 14:51,10/1/2022 14:55,,,
6779474,completed,282743,10/1/2022 14:02,10/1/2022 14:24,10/1/2022 14:39,10/1/2022 14:40,10/1/2022 14:45,,,
6776065,completed,374082,10/1/2022 11:10,10/1/2022 11:42,10/1/2022 11:42,10/1/2022 11:49,10/1/2022 12:03,,,
6778437,completed,379265,10/1/2022 13:06,10/1/2022 13:52,10/1/2022 13:59,10/1/2022 14:00,10/1/2022 14:12,,,
6775044,completed,486430,10/1/2022 10:17,10/1/2022 10:31,10/1/2022 10:40,10/1/2022 10:46,10/1/2022 10:55,,,
6777603,completed,374082,10/1/2022 12:22,10/1/2022 12:44,10/1/2022 12:45,10/1/2022 12:50,10/1/2022 12:55,,,
6773406,completed,291788,10/1/2022 8:14,10/1/2022 8:22,10/1/2022 8:22,10/1/2022 8:29,10/1/2022 8:35,,,
6777924,completed,466737,10/1/2022 12:39,10/1/2022 13:11,10/1/2022 13:12,10/1/2022 13:19,10/1/2022 13:26,,,
6775627,completed,378607,10/1/2022 10:47,10/1/2022 10:56,10/1/2022 10:57,10/1/2022 11:00,10/1/2022 11:05,,,
6773075,completed,291322,10/1/2022 7:27,10/1/2022 7:39,10/1/2022 7:45,10/1/2022 7:46,10/1/2022 7:50,,,
6773825,completed,302299,10/1/2022 8:56,10/1/2022 8:59,10/1/2022 8:59,10/1/2022 9:07,10/1/2022 9:20,,,
6774287,completed,282743,10/1/2022 9:33,10/1/2022 9:48,10/1/2022 10:01,10/1/2022 10:04,10/1/2022 10:10,,,
6772865,not-received,302299,10/1/2022 7:18,10/1/2022 7:43,10/1/2022 7:44,10/1/2022 7:50,,,,
6775656,completed,374082,10/1/2022 10:49,10/1/2022 11:00,10/1/2022 11:17,10/1/2022 11:20,10/1/2022 11:25,,,
6779971,completed,466737,10/1/2022 14:29,10/1/2022 14:44,10/1/2022 14:55,10/1/2022 14:58,10/1/2022 15:05,,,
6775888,completed,379265,10/1/2022 11:01,10/1/2022 11:27,10/1/2022 11:42,10/1/2022 11:57,10/1/2022 11:57,,,
6779178,completed,302299,10/1/2022 13:47,10/1/2022 14:08,10/1/2022 14:41,10/1/2022 14:48,10/1/2022 14:57,,,
6773711,completed,374082,10/1/2022 8:45,10/1/2022 8:50,10/1/2022 9:07,10/1/2022 9:09,10/1/2022 9:12,,,
6775700,completed,307589,10/1/2022 10:51,10/1/2022 11:00,10/1/2022 11:21,10/1/2022 11:28,10/1/2022 11:30,,,
6773515,completed,466737,10/1/2022 8:27,10/1/2022 8:33,10/1/2022 8:34,10/1/2022 8:44,10/1/2022 8:45,,,
6772614,not-received,152165,10/1/2022 6:24,10/1/2022 6:42,10/1/2022 7:15,10/1/2022 7:15,,,,
6777037,completed,486430,10/1/2022 11:56,10/1/2022 12:09,10/1/2022 12:22,10/1/2022 12:28,10/1/2022 12:30,,,
6773598,completed,456708,10/1/2022 8:36,10/1/2022 8:44,10/1/2022 8:45,10/1/2022 8:47,10/1/2022 8:52,,,
6771874,not-received,374082,10/1/2022 0:42,10/1/2022 11:01,10/1/2022 11:01,10/1/2022 11:08,,,,
6777999,completed,456708,10/1/2022 12:44,10/1/2022 13:30,10/1/2022 13:33,10/1/2022 13:39,10/1/2022 13:50,,,
6773150,completed,307589,10/1/2022 7:41,10/1/2022 8:09,10/1/2022 8:11,10/1/2022 8:16,10/1/2022 8:20,,,
6773215,completed,378607,10/1/2022 7:52,10/1/2022 8:04,10/1/2022 8:05,10/1/2022 8:17,10/1/2022 8:21,,,
6773626,completed,474484,10/1/2022 8:38,10/1/2022 8:46,10/1/2022 8:46,10/1/2022 8:50,10/1/2022 8:53,,,
6777648,completed,466737,10/1/2022 12:24,10/1/2022 12:36,10/1/2022 12:36,10/1/2022 12:47,10/1/2022 12:48,,,
6779287,completed,374082,10/1/2022 13:51,10/1/2022 14:36,10/1/2022 14:53,10/1/2022 14:54,10/1/2022 14:54,,,
6779935,completed,374082,10/1/2022 14:27,10/1/2022 14:36,10/1/2022 14:38,10/1/2022 14:44,10/1/2022 14:50,,,
6772967,not-received,302299,10/1/2022 7:18,10/1/2022 7:43,10/1/2022 8:09,10/1/2022 8:09,,,,
6773965,completed,282743,10/1/2022 9:09,10/1/2022 9:16,10/1/2022 9:16,10/1/2022 9:24,10/1/2022 9:26,,,
6775842,completed,282743,10/1/2022 10:58,10/1/2022 11:07,10/1/2022 11:21,10/1/2022 11:24,10/1/2022 11:27,,,
6787246,completed,510805,10/1/2022 22:24,10/1/2022 22:30,10/1/2022 22:34,10/1/2022 22:35,10/1/2022 22:40,,,
6787182,completed,288406,10/1/2022 22:20,10/1/2022 22:31,10/1/2022 22:41,10/1/2022 22:45,10/1/2022 22:46,,,
6784223,completed,284968,10/1/2022 19:09,10/1/2022 19:13,10/1/2022 19:17,10/1/2022 19:21,10/1/2022 19:23,,,
6785599,completed,510173,10/1/2022 20:30,10/1/2022 21:10,10/1/2022 21:16,10/1/2022 21:21,10/1/2022 21:24,,,
6784227,completed,284968,10/1/2022 19:10,10/1/2022 19:17,10/1/2022 19:23,10/1/2022 19:25,10/1/2022 19:28,,,
6786785,completed,349775,10/1/2022 21:53,10/1/2022 22:02,10/1/2022 22:17,10/1/2022 22:25,10/1/2022 22:30,,,
6786105,completed,339073,10/1/2022 21:03,10/1/2022 21:20,10/1/2022 21:44,10/1/2022 21:52,10/1/2022 21:57,,,
6784376,completed,510173,10/1/2022 19:18,10/1/2022 19:28,10/1/2022 19:30,10/1/2022 19:34,10/1/2022 19:37,,,
6781294,completed,510805,10/1/2022 15:48,10/1/2022 16:09,10/1/2022 16:34,10/1/2022 16:36,10/1/2022 16:40,,,
6786415,completed,284968,10/1/2022 21:26,10/1/2022 21:30,10/1/2022 21:44,10/1/2022 21:44,10/1/2022 21:51,,,
6782142,completed,279462,10/1/2022 16:48,10/1/2022 17:01,10/1/2022 17:01,10/1/2022 17:09,10/1/2022 17:15,,,
6785714,completed,288406,10/1/2022 20:37,10/1/2022 21:01,10/1/2022 21:15,10/1/2022 21:28,10/1/2022 21:34,,,
6783576,completed,349775,10/1/2022 18:30,10/1/2022 18:47,10/1/2022 18:47,10/1/2022 18:57,10/1/2022 19:16,,,
6783742,completed,172327,10/1/2022 18:39,10/1/2022 19:04,10/1/2022 19:29,10/1/2022 19:34,10/1/2022 19:40,,,
6782143,completed,510805,10/1/2022 16:48,10/1/2022 17:06,10/1/2022 17:18,10/1/2022 17:23,10/1/2022 17:27,,,
6783736,completed,349775,10/1/2022 18:39,10/1/2022 18:47,10/1/2022 19:16,10/1/2022 19:24,10/1/2022 19:24,,,
6780266,completed,474484,10/1/2022 14:45,10/1/2022 14:56,10/1/2022 14:56,10/1/2022 15:01,10/1/2022 15:04,,,
6786808,completed,283470,10/1/2022 21:55,10/1/2022 22:15,10/1/2022 22:16,10/1/2022 22:25,10/1/2022 22:39,,,
6780198,completed,282743,10/1/2022 14:41,10/1/2022 15:00,10/1/2022 15:20,10/1/2022 15:20,10/1/2022 15:21,,,
6780644,completed,486430,10/1/2022 15:07,10/1/2022 15:29,10/1/2022 15:45,10/1/2022 15:47,10/1/2022 15:57,,,
6786806,completed,349775,10/1/2022 21:55,10/1/2022 22:12,10/1/2022 22:28,10/1/2022 22:28,10/1/2022 22:28,,,
6782138,completed,541682,10/1/2022 16:48,10/1/2022 17:22,10/1/2022 17:33,10/1/2022 17:35,10/1/2022 17:41,,,
6785254,completed,548195,10/1/2022 20:08,10/1/2022 20:19,10/1/2022 20:19,10/1/2022 20:42,10/1/2022 20:44,,,
6780149,completed,282743,10/1/2022 14:38,10/1/2022 15:01,10/1/2022 15:02,10/1/2022 15:17,10/1/2022 15:20,,,
6780746,completed,510173,10/1/2022 15:14,10/1/2022 15:57,10/1/2022 16:27,10/1/2022 16:32,10/1/2022 16:36,,,
